Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  23.91,  0.051, 1.839, 23.28, 0.041765, 0.001426, 0.040933, 0.000147, 0.040878, -0.000195, 0.040605, -0.000495, 0.040266, -0.000718, 0.039836, -0.000858, 0.039363, -0.000886, 0.038922, -0.000802, 0.038500, -0.000614, 0.038163, -0.000238, 0.038066, 0.000489, 
0, 0,  98.0,  23.91,  0.045, 1.840, 23.32, 0.041763, 0.001428, 0.040931, 0.000148, 0.040874, -0.000193, 0.040597, -0.000495, 0.040260, -0.000717, 0.039832, -0.000857, 0.039372, -0.000884, 0.038920, -0.000796, 0.038493, -0.000591, 0.038135, -0.000227, 0.038085, 0.000475, 
0, 0,  98.0,  23.90,  0.044, 1.839, 23.32, 0.041762, 0.001432, 0.040931, 0.000147, 0.040875, -0.000194, 0.040600, -0.000494, 0.040263, -0.000719, 0.039836, -0.000860, 0.039375, -0.000882, 0.038918, -0.000791, 0.038485, -0.000594, 0.038129, -0.000233, 0.038076, 0.000508, 
0, 0,  98.0,  23.79,  0.051, 1.839, 23.32, 0.041763, 0.001424, 0.040931, 0.000148, 0.040878, -0.000194, 0.040605, -0.000493, 0.040265, -0.000720, 0.039831, -0.000856, 0.039370, -0.000885, 0.038918, -0.000800, 0.038503, -0.000604, 0.038157, -0.000224, 0.038078, 0.000543, 
0, 0,  98.0,  23.88,  0.044, 1.839, 23.29, 0.041761, 0.001427, 0.040930, 0.000148, 0.040875, -0.000194, 0.040602, -0.000493, 0.040263, -0.000717, 0.039837, -0.000857, 0.039368, -0.000886, 0.038923, -0.000799, 0.038500, -0.000603, 0.038144, -0.000226, 0.038087, 0.000441, 
0, 0,  98.0,  23.91,  0.045, 1.840, 23.31, 0.041761, 0.001431, 0.040930, 0.000147, 0.040873, -0.000193, 0.040598, -0.000493, 0.040260, -0.000716, 0.039836, -0.000858, 0.039373, -0.000885, 0.038923, -0.000793, 0.038489, -0.000602, 0.038125, -0.000243, 0.038063, 0.000470, 
0, 0,  98.0,  23.79,  0.051, 1.839, 23.31, 0.041760, 0.001433, 0.040932, 0.000147, 0.040877, -0.000193, 0.040603, -0.000493, 0.040267, -0.000719, 0.039836, -0.000858, 0.039375, -0.000883, 0.038921, -0.000799, 0.038500, -0.000591, 0.038134, -0.000199, 0.038100, 0.000513, 
0, 0,  98.0,  23.91,  0.051, 1.837, 23.30, 0.041750, 0.001453, 0.040944, 0.000144, 0.040887, -0.000190, 0.040606, -0.000496, 0.040265, -0.000718, 0.039842, -0.000852, 0.039373, -0.000875, 0.038904, -0.000810, 0.038474, -0.000609, 0.038156, -0.000231, 0.038076, 0.000462, 
0, 0,  98.0,  23.90,  0.045, 1.840, 23.33, 0.041760, 0.001426, 0.040927, 0.000148, 0.040871, -0.000193, 0.040596, -0.000491, 0.040257, -0.000715, 0.039833, -0.000855, 0.039372, -0.000884, 0.038921, -0.000793, 0.038489, -0.000599, 0.038133, -0.000231, 0.038080, 0.000502, 
0, 0,  98.0,  23.90,  0.044, 1.839, 23.34, 0.041758, 0.001432, 0.040927, 0.000148, 0.040872, -0.000193, 0.040598, -0.000493, 0.040261, -0.000718, 0.039836, -0.000856, 0.039374, -0.000888, 0.038918, -0.000790, 0.038480, -0.000591, 0.038140, -0.000231, 0.038087, 0.000492, 
0, 0,  98.0,  23.90,  0.051, 1.839, 23.36, 0.041759, 0.001424, 0.040928, 0.000150, 0.040876, -0.000192, 0.040603, -0.000490, 0.040265, -0.000718, 0.039829, -0.000851, 0.039373, -0.000889, 0.038926, -0.000801, 0.038507, -0.000604, 0.038166, -0.000239, 0.038055, 0.000517, 
0, 0,  98.0,  23.90,  0.044, 1.839, 23.35, 0.041758, 0.001427, 0.040926, 0.000148, 0.040872, -0.000191, 0.040599, -0.000490, 0.040263, -0.000716, 0.039835, -0.000857, 0.039372, -0.000883, 0.038917, -0.000804, 0.038496, -0.000586, 0.038137, -0.000207, 0.038092, 0.000463, 
0, 0,  98.0,  23.91,  0.045, 1.840, 23.35, 0.041756, 0.001431, 0.040925, 0.000148, 0.040870, -0.000191, 0.040595, -0.000489, 0.040258, -0.000715, 0.039833, -0.000856, 0.039374, -0.000881, 0.038919, -0.000797, 0.038487, -0.000584, 0.038127, -0.000221, 0.038070, 0.000487, 
0, 0,  98.0,  23.90,  0.051, 1.839, 23.32, 0.041754, 0.001434, 0.040926, 0.000148, 0.040870, -0.000191, 0.040598, -0.000492, 0.040262, -0.000717, 0.039834, -0.000857, 0.039370, -0.000887, 0.038917, -0.000792, 0.038475, -0.000604, 0.038152, -0.000257, 0.038077, 0.000482, 
0, 0,  98.0,  23.90,  0.051, 1.839, 23.34, 0.041756, 0.001426, 0.040924, 0.000150, 0.040873, -0.000191, 0.040599, -0.000490, 0.040263, -0.000716, 0.039832, -0.000855, 0.039369, -0.000890, 0.038921, -0.000802, 0.038498, -0.000594, 0.038150, -0.000208, 0.038082, 0.000512, 
0, 0,  98.0,  23.80,  0.045, 1.840, 23.36, 0.041755, 0.001430, 0.040923, 0.000150, 0.040870, -0.000191, 0.040595, -0.000488, 0.040258, -0.000715, 0.039829, -0.000852, 0.039375, -0.000891, 0.038922, -0.000794, 0.038493, -0.000584, 0.038130, -0.000217, 0.038069, 0.000501, 
0, 0,  98.0,  23.85,  0.044, 1.839, 23.38, 0.041753, 0.001432, 0.040923, 0.000148, 0.040868, -0.000191, 0.040594, -0.000490, 0.040259, -0.000717, 0.039833, -0.000856, 0.039374, -0.000886, 0.038922, -0.000783, 0.038484, -0.000602, 0.038149, -0.000248, 0.038098, 0.000505, 
0, 0,  98.0,  23.90,  0.051, 1.839, 23.36, 0.041754, 0.001425, 0.040922, 0.000150, 0.040871, -0.000191, 0.040600, -0.000489, 0.040262, -0.000717, 0.039826, -0.000854, 0.039372, -0.000883, 0.038918, -0.000790, 0.038497, -0.000595, 0.038155, -0.000202, 0.038067, 0.000503, 
0, 0,  98.0,  23.78,  0.044, 1.839, 23.41, 0.041754, 0.001426, 0.040922, 0.000150, 0.040869, -0.000190, 0.040597, -0.000487, 0.040262, -0.000715, 0.039833, -0.000854, 0.039373, -0.000887, 0.038925, -0.000788, 0.038490, -0.000581, 0.038142, -0.000208, 0.038099, 0.000496, 
