Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  21.26,  0.056, 1.636, 25.54, 0.034724, 0.001370, 0.034102, 0.000373, 0.034161, 0.000169, 0.034103, 0.000028, 0.034061, -0.000081, 0.033959, -0.000175, 0.033809, -0.000194, 0.033635, -0.000101, 0.033488, 0.000179, 0.033431, 0.000698, 0.033733, 0.001667, 
0, 0,  98.0,  21.18,  0.056, 1.637, 25.50, 0.034722, 0.001372, 0.034104, 0.000373, 0.034160, 0.000169, 0.034101, 0.000027, 0.034058, -0.000081, 0.033963, -0.000174, 0.033813, -0.000193, 0.033639, -0.000102, 0.033493, 0.000188, 0.033457, 0.000738, 0.033723, 0.001679, 
0, 0,  98.0,  21.26,  0.056, 1.638, 25.48, 0.034723, 0.001374, 0.034104, 0.000372, 0.034161, 0.000170, 0.034101, 0.000027, 0.034059, -0.000081, 0.033966, -0.000174, 0.033818, -0.000194, 0.033638, -0.000099, 0.033487, 0.000201, 0.033449, 0.000744, 0.033741, 0.001649, 
0, 0,  98.0,  21.23,  0.056, 1.637, 25.51, 0.034722, 0.001377, 0.034106, 0.000371, 0.034162, 0.000170, 0.034104, 0.000027, 0.034061, -0.000083, 0.033964, -0.000175, 0.033821, -0.000193, 0.033643, -0.000093, 0.033477, 0.000199, 0.033433, 0.000727, 0.033726, 0.001702, 
0, 0,  98.0,  21.26,  0.056, 1.636, 25.51, 0.034722, 0.001380, 0.034107, 0.000372, 0.034163, 0.000171, 0.034105, 0.000026, 0.034060, -0.000082, 0.033969, -0.000174, 0.033814, -0.000201, 0.033641, -0.000084, 0.033464, 0.000183, 0.033459, 0.000698, 0.033762, 0.001718, 
0, 0,  98.0,  21.26,  0.056, 1.637, 25.48, 0.034724, 0.001373, 0.034105, 0.000373, 0.034161, 0.000169, 0.034102, 0.000028, 0.034059, -0.000083, 0.033962, -0.000172, 0.033816, -0.000205, 0.033642, -0.000097, 0.033493, 0.000196, 0.033447, 0.000745, 0.033729, 0.001680, 
0, 0,  98.0,  21.16,  0.056, 1.637, 25.54, 0.034724, 0.001377, 0.034106, 0.000372, 0.034163, 0.000170, 0.034103, 0.000027, 0.034062, -0.000081, 0.033968, -0.000174, 0.033813, -0.000197, 0.033641, -0.000087, 0.033480, 0.000184, 0.033425, 0.000714, 0.033734, 0.001671, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.55, 0.034722, 0.001379, 0.034107, 0.000372, 0.034164, 0.000170, 0.034105, 0.000027, 0.034063, -0.000081, 0.033965, -0.000173, 0.033819, -0.000202, 0.033644, -0.000082, 0.033469, 0.000195, 0.033444, 0.000724, 0.033745, 0.001706, 
0, 0,  98.0,  21.20,  0.056, 1.637, 25.56, 0.034725, 0.001372, 0.034105, 0.000373, 0.034164, 0.000170, 0.034104, 0.000028, 0.034062, -0.000082, 0.033965, -0.000175, 0.033813, -0.000196, 0.033642, -0.000097, 0.033493, 0.000187, 0.033455, 0.000714, 0.033717, 0.001649, 
0, 0,  98.0,  21.16,  0.056, 1.638, 25.54, 0.034725, 0.001374, 0.034106, 0.000372, 0.034163, 0.000170, 0.034103, 0.000027, 0.034061, -0.000083, 0.033966, -0.000171, 0.033818, -0.000203, 0.033642, -0.000092, 0.033489, 0.000201, 0.033433, 0.000745, 0.033756, 0.001699, 
