Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  21.35,  0.060, 1.645, 25.67, 0.037272, 0.001437, 0.036598, 0.000341, 0.036639, 0.000106, 0.036542, -0.000081, 0.036436, -0.000238, 0.036247, -0.000359, 0.036003, -0.000380, 0.035750, -0.000247, 0.035529, -0.000001, 0.035447, 0.000485, 0.035612, 0.001408, 
0, 0,  98.0,  21.33,  0.060, 1.647, 25.68, 0.037274, 0.001432, 0.036594, 0.000342, 0.036636, 0.000106, 0.036538, -0.000078, 0.036435, -0.000238, 0.036243, -0.000358, 0.035996, -0.000383, 0.035757, -0.000261, 0.035552, 0.000012, 0.035440, 0.000512, 0.035641, 0.001366, 
0, 0,  98.0,  21.28,  0.060, 1.646, 25.72, 0.037273, 0.001435, 0.036596, 0.000342, 0.036636, 0.000105, 0.036540, -0.000080, 0.036438, -0.000238, 0.036246, -0.000359, 0.036002, -0.000385, 0.035757, -0.000253, 0.035546, 0.000013, 0.035426, 0.000497, 0.035610, 0.001408, 
0, 0,  98.0,  21.30,  0.060, 1.646, 25.68, 0.037271, 0.001438, 0.036597, 0.000341, 0.036637, 0.000105, 0.036542, -0.000081, 0.036437, -0.000239, 0.036247, -0.000357, 0.036001, -0.000381, 0.035754, -0.000246, 0.035529, 0.000009, 0.035441, 0.000482, 0.035644, 0.001396, 
0, 0,  98.0,  21.35,  0.060, 1.646, 25.67, 0.037273, 0.001430, 0.036594, 0.000342, 0.036634, 0.000106, 0.036538, -0.000079, 0.036433, -0.000237, 0.036242, -0.000359, 0.035999, -0.000384, 0.035755, -0.000261, 0.035551, 0.000000, 0.035446, 0.000497, 0.035612, 0.001387, 
0, 0,  98.0,  21.35,  0.060, 1.647, 25.66, 0.037272, 0.001433, 0.036594, 0.000340, 0.036635, 0.000106, 0.036537, -0.000080, 0.036435, -0.000238, 0.036245, -0.000363, 0.035999, -0.000377, 0.035753, -0.000255, 0.035545, 0.000014, 0.035424, 0.000511, 0.035616, 0.001423, 
0, 0,  98.0,  21.35,  0.060, 1.646, 25.65, 0.037271, 0.001436, 0.036595, 0.000340, 0.036636, 0.000107, 0.036539, -0.000078, 0.036437, -0.000237, 0.036241, -0.000359, 0.036001, -0.000383, 0.035757, -0.000251, 0.035534, 0.000007, 0.035425, 0.000476, 0.035629, 0.001346, 
0, 0,  98.0,  21.35,  0.060, 1.646, 25.63, 0.037273, 0.001429, 0.036592, 0.000342, 0.036634, 0.000106, 0.036538, -0.000079, 0.036433, -0.000238, 0.036243, -0.000358, 0.035989, -0.000381, 0.035750, -0.000268, 0.035555, 0.000001, 0.035448, 0.000498, 0.035600, 0.001378, 
0, 0,  98.0,  21.35,  0.060, 1.647, 25.69, 0.037271, 0.001432, 0.036592, 0.000341, 0.036632, 0.000105, 0.036535, -0.000080, 0.036431, -0.000235, 0.036241, -0.000361, 0.035992, -0.000377, 0.035752, -0.000260, 0.035549, -0.000005, 0.035425, 0.000483, 0.035640, 0.001333, 
0, 0,  98.0,  21.35,  0.060, 1.646, 25.69, 0.037270, 0.001435, 0.036592, 0.000341, 0.036634, 0.000107, 0.036537, -0.000079, 0.036435, -0.000237, 0.036242, -0.000362, 0.036001, -0.000375, 0.035751, -0.000251, 0.035536, 0.000011, 0.035420, 0.000487, 0.035599, 0.001391, 
0, 0,  98.0,  21.35,  0.060, 1.645, 25.71, 0.037269, 0.001438, 0.036595, 0.000341, 0.036635, 0.000107, 0.036538, -0.000081, 0.036435, -0.000237, 0.036244, -0.000360, 0.035998, -0.000373, 0.035748, -0.000253, 0.035527, 0.000009, 0.035445, 0.000490, 0.035634, 0.001386, 
0, 0,  98.0,  21.37,  0.060, 1.646, 25.71, 0.037271, 0.001431, 0.036591, 0.000342, 0.036632, 0.000106, 0.036536, -0.000080, 0.036430, -0.000237, 0.036239, -0.000361, 0.035990, -0.000384, 0.035755, -0.000266, 0.035551, 0.000014, 0.035444, 0.000509, 0.035628, 0.001374, 
0, 0,  98.0,  21.35,  0.060, 1.647, 25.71, 0.037269, 0.001435, 0.036591, 0.000341, 0.036632, 0.000106, 0.036537, -0.000079, 0.036434, -0.000236, 0.036244, -0.000361, 0.035992, -0.000376, 0.035753, -0.000252, 0.035537, 0.000010, 0.035411, 0.000475, 0.035597, 0.001359, 
0, 0,  98.0,  21.35,  0.060, 1.645, 25.70, 0.037269, 0.001436, 0.036593, 0.000341, 0.036633, 0.000107, 0.036537, -0.000080, 0.036434, -0.000239, 0.036239, -0.000359, 0.035999, -0.000380, 0.035752, -0.000248, 0.035533, -0.000011, 0.035427, 0.000478, 0.035634, 0.001372, 
0, 0,  98.0,  21.31,  0.060, 1.645, 25.69, 0.037270, 0.001429, 0.036591, 0.000343, 0.036632, 0.000107, 0.036536, -0.000078, 0.036433, -0.000237, 0.036242, -0.000359, 0.035990, -0.000383, 0.035754, -0.000267, 0.035554, 0.000003, 0.035443, 0.000511, 0.035606, 0.001385, 
0, 0,  98.0,  21.24,  0.060, 1.647, 25.71, 0.037270, 0.001432, 0.036590, 0.000342, 0.036631, 0.000105, 0.036534, -0.000079, 0.036428, -0.000236, 0.036240, -0.000360, 0.035989, -0.000378, 0.035753, -0.000256, 0.035541, 0.000005, 0.035420, 0.000483, 0.035636, 0.001357, 
0, 0,  98.0,  21.35,  0.060, 1.646, 25.70, 0.037268, 0.001435, 0.036591, 0.000341, 0.036631, 0.000106, 0.036535, -0.000080, 0.036433, -0.000236, 0.036242, -0.000361, 0.035992, -0.000375, 0.035750, -0.000252, 0.035533, -0.000001, 0.035420, 0.000450, 0.035615, 0.001334, 
