Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  22.86,  0.064, 1.762, 24.30, 0.037348, 0.001392, 0.036657, 0.000311, 0.036687, 0.000083, 0.036584, -0.000097, 0.036475, -0.000252, 0.036284, -0.000379, 0.036026, -0.000402, 0.035786, -0.000294, 0.035560, -0.000056, 0.035464, 0.000333, 0.035678, 0.001070, 
0, 0,  98.0,  22.86,  0.064, 1.762, 24.32, 0.037352, 0.001385, 0.036655, 0.000313, 0.036689, 0.000083, 0.036585, -0.000097, 0.036477, -0.000253, 0.036278, -0.000374, 0.036028, -0.000405, 0.035785, -0.000300, 0.035594, -0.000060, 0.035494, 0.000373, 0.035675, 0.001122, 
0, 0,  98.0,  22.79,  0.064, 1.762, 24.30, 0.037351, 0.001387, 0.036656, 0.000311, 0.036689, 0.000083, 0.036586, -0.000097, 0.036478, -0.000252, 0.036283, -0.000379, 0.036031, -0.000399, 0.035786, -0.000294, 0.035580, -0.000049, 0.035464, 0.000348, 0.035692, 0.001101, 
0, 0,  98.0,  22.86,  0.064, 1.763, 24.29, 0.037351, 0.001390, 0.036657, 0.000311, 0.036688, 0.000083, 0.036584, -0.000099, 0.036476, -0.000253, 0.036282, -0.000376, 0.036035, -0.000404, 0.035787, -0.000292, 0.035573, -0.000049, 0.035460, 0.000365, 0.035666, 0.001133, 
0, 0,  98.0,  22.78,  0.064, 1.762, 24.28, 0.037351, 0.001393, 0.036659, 0.000311, 0.036690, 0.000084, 0.036588, -0.000097, 0.036480, -0.000255, 0.036284, -0.000377, 0.036039, -0.000404, 0.035789, -0.000282, 0.035557, -0.000062, 0.035490, 0.000359, 0.035675, 0.001102, 
0, 0,  98.0,  22.85,  0.064, 1.762, 24.29, 0.037354, 0.001386, 0.036657, 0.000312, 0.036692, 0.000083, 0.036588, -0.000096, 0.036479, -0.000253, 0.036283, -0.000376, 0.036034, -0.000405, 0.035794, -0.000293, 0.035583, -0.000057, 0.035481, 0.000367, 0.035690, 0.001111, 
0, 0,  98.0,  22.79,  0.064, 1.763, 24.27, 0.037353, 0.001389, 0.036659, 0.000312, 0.036690, 0.000082, 0.036586, -0.000096, 0.036476, -0.000253, 0.036281, -0.000376, 0.036035, -0.000405, 0.035796, -0.000289, 0.035572, -0.000046, 0.035465, 0.000355, 0.035666, 0.001079, 
0, 0,  98.0,  22.81,  0.064, 1.762, 24.28, 0.037353, 0.001391, 0.036660, 0.000311, 0.036691, 0.000083, 0.036588, -0.000097, 0.036480, -0.000253, 0.036286, -0.000380, 0.036037, -0.000398, 0.035784, -0.000285, 0.035571, -0.000054, 0.035479, 0.000366, 0.035691, 0.001144, 
0, 0,  98.0,  22.86,  0.064, 1.762, 24.29, 0.037355, 0.001384, 0.036659, 0.000312, 0.036692, 0.000083, 0.036590, -0.000096, 0.036482, -0.000254, 0.036282, -0.000377, 0.036034, -0.000401, 0.035788, -0.000296, 0.035586, -0.000057, 0.035489, 0.000371, 0.035665, 0.001118, 
0, 0,  98.0,  22.77,  0.064, 1.762, 24.32, 0.037355, 0.001387, 0.036660, 0.000311, 0.036691, 0.000083, 0.036588, -0.000096, 0.036479, -0.000253, 0.036283, -0.000377, 0.036038, -0.000403, 0.035791, -0.000288, 0.035585, -0.000064, 0.035466, 0.000370, 0.035677, 0.001156, 
