Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  23.93,  0.068, 1.841, 24.17, 0.038676, 0.001372, 0.037927, 0.000197, 0.037892, -0.000111, 0.037657, -0.000361, 0.037381, -0.000519, 0.037059, -0.000578, 0.036752, -0.000538, 0.036473, -0.000384, 0.036231, -0.000160, 0.036110, 0.000240, 0.036312, 0.000977, 
0, 0,  98.0,  23.93,  0.068, 1.841, 24.21, 0.038676, 0.001364, 0.037924, 0.000198, 0.037892, -0.000111, 0.037656, -0.000362, 0.037380, -0.000517, 0.037057, -0.000577, 0.036742, -0.000535, 0.036460, -0.000409, 0.036237, -0.000175, 0.036094, 0.000255, 0.036271, 0.000952, 
0, 0,  98.0,  23.83,  0.068, 1.840, 24.18, 0.038672, 0.001374, 0.037928, 0.000197, 0.037894, -0.000110, 0.037658, -0.000364, 0.037377, -0.000516, 0.037058, -0.000575, 0.036752, -0.000535, 0.036455, -0.000378, 0.036230, -0.000176, 0.036100, 0.000282, 0.036307, 0.001008, 
0, 0,  98.0,  23.93,  0.068, 1.842, 24.17, 0.038673, 0.001368, 0.037922, 0.000197, 0.037888, -0.000109, 0.037651, -0.000361, 0.037375, -0.000516, 0.037057, -0.000576, 0.036743, -0.000540, 0.036471, -0.000390, 0.036224, -0.000143, 0.036092, 0.000255, 0.036280, 0.000976, 
0, 0,  98.0,  23.82,  0.068, 1.841, 24.17, 0.038670, 0.001373, 0.037923, 0.000198, 0.037889, -0.000110, 0.037653, -0.000362, 0.037377, -0.000518, 0.037054, -0.000575, 0.036748, -0.000537, 0.036462, -0.000382, 0.036223, -0.000151, 0.036116, 0.000250, 0.036303, 0.001002, 
0, 0,  98.0,  23.92,  0.068, 1.841, 24.16, 0.038671, 0.001366, 0.037920, 0.000199, 0.037888, -0.000110, 0.037653, -0.000360, 0.037376, -0.000517, 0.037055, -0.000576, 0.036737, -0.000539, 0.036474, -0.000402, 0.036242, -0.000147, 0.036116, 0.000280, 0.036302, 0.000969, 
0, 0,  98.0,  23.84,  0.068, 1.843, 24.20, 0.038669, 0.001370, 0.037919, 0.000198, 0.037883, -0.000109, 0.037648, -0.000361, 0.037371, -0.000514, 0.037053, -0.000576, 0.036742, -0.000533, 0.036466, -0.000393, 0.036230, -0.000142, 0.036093, 0.000250, 0.036274, 0.000943, 
0, 0,  98.0,  23.88,  0.068, 1.841, 24.20, 0.038666, 0.001372, 0.037918, 0.000198, 0.037884, -0.000109, 0.037649, -0.000359, 0.037376, -0.000516, 0.037055, -0.000575, 0.036748, -0.000539, 0.036470, -0.000386, 0.036221, -0.000153, 0.036112, 0.000252, 0.036307, 0.000954, 
0, 0,  98.0,  23.91,  0.068, 1.841, 24.21, 0.038668, 0.001365, 0.037917, 0.000200, 0.037885, -0.000109, 0.037651, -0.000358, 0.037376, -0.000516, 0.037052, -0.000573, 0.036741, -0.000543, 0.036466, -0.000402, 0.036249, -0.000151, 0.036126, 0.000265, 0.036280, 0.000977, 
0, 0,  98.0,  23.81,  0.068, 1.842, 24.19, 0.038667, 0.001368, 0.037917, 0.000199, 0.037884, -0.000109, 0.037648, -0.000357, 0.037373, -0.000515, 0.037052, -0.000575, 0.036744, -0.000539, 0.036470, -0.000393, 0.036235, -0.000143, 0.036098, 0.000250, 0.036285, 0.000967, 
